"ID","NAME","STATUS","PREFIXES AS URL","PREFIXES AS LRU","HOME PAGE","CRAWLED","CRAWLING STATUS","INDEXING STATUS","INDEGREE","CREATION TIMESTAMP","CREATION DATE","LAST MODIFICATION TIMESTAMP","LAST MODIFICATION DATE","createdBy (TECHNICAL INFO)"
"252","Enable-Javascript.com","DISCOVERED","http://enable-javascript.com http://www.enable-javascript.com https://enable-javascript.com https://www.enable-javascript.com","s:https|h:com|h:enable-javascript| s:https|h:com|h:enable-javascript|h:www| s:http|h:com|h:enable-javascript| s:http|h:com|h:enable-javascript|h:www|","http://enable-javascript.com","false","UNCRAWLED","UNINDEXED","3","1516346749242","2018-01-19 08:25:49","1516346749242","2018-01-19 08:25:49",""
"253","Sparky18.com","DISCOVERED","http://sparky18.com http://www.sparky18.com https://sparky18.com https://www.sparky18.com","s:https|h:com|h:sparky18| s:https|h:com|h:sparky18|h:www| s:http|h:com|h:sparky18| s:http|h:com|h:sparky18|h:www|","http://sparky18.com/str8boi.html","false","UNCRAWLED","UNINDEXED","1","1516346749473","2018-01-19 08:25:49","1516346749473","2018-01-19 08:25:49",""
"254","Twitter.com /jamesphillips_","DISCOVERED","http://twitter.com/jamesphillips_ http://www.twitter.com/jamesphillips_ https://twitter.com/jamesphillips_ https://www.twitter.com/jamesphillips_","s:https|h:com|h:twitter|h:www|p:jamesphillips_| s:https|h:com|h:twitter|p:jamesphillips_| s:http|h:com|h:twitter|h:www|p:jamesphillips_| s:http|h:com|h:twitter|p:jamesphillips_|","https://twitter.com/jamesphillips_/status/141205008334073856?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"255","Twitter.com /BrianBatko","DISCOVERED","http://twitter.com/BrianBatko http://www.twitter.com/BrianBatko https://twitter.com/BrianBatko https://www.twitter.com/BrianBatko","s:https|h:com|h:twitter|h:www|p:BrianBatko| s:https|h:com|h:twitter|p:BrianBatko| s:http|h:com|h:twitter|h:www|p:BrianBatko| s:http|h:com|h:twitter|p:BrianBatko|","https://twitter.com/BrianBatko/status/179002870744621056?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"256","Twitter.com /Twitter","DISCOVERED","http://twitter.com/Twitter http://www.twitter.com/Twitter https://twitter.com/Twitter https://www.twitter.com/Twitter","s:https|h:com|h:twitter|h:www|p:Twitter| s:https|h:com|h:twitter|p:Twitter| s:http|h:com|h:twitter|h:www|p:Twitter| s:http|h:com|h:twitter|p:Twitter|","https://twitter.com/Twitter?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"257","Twitter.com /dnorris31","DISCOVERED","http://twitter.com/dnorris31 http://www.twitter.com/dnorris31 https://twitter.com/dnorris31 https://www.twitter.com/dnorris31","s:https|h:com|h:twitter|h:www|p:dnorris31| s:https|h:com|h:twitter|p:dnorris31| s:http|h:com|h:twitter|h:www|p:dnorris31| s:http|h:com|h:twitter|p:dnorris31|","https://twitter.com/dnorris31/status/98495370476269568?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"258","Twitter.com /_JenniMueller_","DISCOVERED","http://twitter.com/_JenniMueller_ http://www.twitter.com/_JenniMueller_ https://twitter.com/_JenniMueller_ https://www.twitter.com/_JenniMueller_","s:https|h:com|h:twitter|h:www|p:_JenniMueller_| s:https|h:com|h:twitter|p:_JenniMueller_| s:http|h:com|h:twitter|h:www|p:_JenniMueller_| s:http|h:com|h:twitter|p:_JenniMueller_|","https://twitter.com/_JenniMueller_/status/174495840273055744?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"259","Twitter.com /godea777","DISCOVERED","http://twitter.com/godea777 http://www.twitter.com/godea777 https://twitter.com/godea777 https://www.twitter.com/godea777","s:https|h:com|h:twitter|h:www|p:godea777| s:https|h:com|h:twitter|p:godea777| s:http|h:com|h:twitter|h:www|p:godea777| s:http|h:com|h:twitter|p:godea777|","https://twitter.com/godea777/status/258041820133617664?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"260","Twitter.com /ChrizzBizz","DISCOVERED","http://twitter.com/ChrizzBizz http://www.twitter.com/ChrizzBizz https://twitter.com/ChrizzBizz https://www.twitter.com/ChrizzBizz","s:https|h:com|h:twitter|h:www|p:ChrizzBizz| s:https|h:com|h:twitter|p:ChrizzBizz| s:http|h:com|h:twitter|h:www|p:ChrizzBizz| s:http|h:com|h:twitter|p:ChrizzBizz|","https://twitter.com/ChrizzBizz/status/821689103532126210?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"261","Twitter.com /_Meeeech","DISCOVERED","http://twitter.com/_Meeeech http://www.twitter.com/_Meeeech https://twitter.com/_Meeeech https://www.twitter.com/_Meeeech","s:https|h:com|h:twitter|h:www|p:_Meeeech| s:https|h:com|h:twitter|p:_Meeeech| s:http|h:com|h:twitter|h:www|p:_Meeeech| s:http|h:com|h:twitter|p:_Meeeech|","https://twitter.com/_Meeeech/status/157940980207730688?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"262","Twitter.com /katiemash1030","DISCOVERED","http://twitter.com/katiemash1030 http://www.twitter.com/katiemash1030 https://twitter.com/katiemash1030 https://www.twitter.com/katiemash1030","s:https|h:com|h:twitter|h:www|p:katiemash1030| s:https|h:com|h:twitter|p:katiemash1030| s:http|h:com|h:twitter|h:www|p:katiemash1030| s:http|h:com|h:twitter|p:katiemash1030|","https://twitter.com/katiemash1030/status/819193462121791488?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"263","Twitter.com /alyxandraxx","DISCOVERED","http://twitter.com/alyxandraxx http://www.twitter.com/alyxandraxx https://twitter.com/alyxandraxx https://www.twitter.com/alyxandraxx","s:https|h:com|h:twitter|h:www|p:alyxandraxx| s:https|h:com|h:twitter|p:alyxandraxx| s:http|h:com|h:twitter|h:www|p:alyxandraxx| s:http|h:com|h:twitter|p:alyxandraxx|","https://twitter.com/alyxandraxx/status/125230555385176064?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"264","Twitter.com /Miteb_Yousef","DISCOVERED","http://twitter.com/Miteb_Yousef http://www.twitter.com/Miteb_Yousef https://twitter.com/Miteb_Yousef https://www.twitter.com/Miteb_Yousef","s:https|h:com|h:twitter|h:www|p:Miteb_Yousef| s:https|h:com|h:twitter|p:Miteb_Yousef| s:http|h:com|h:twitter|h:www|p:Miteb_Yousef| s:http|h:com|h:twitter|p:Miteb_Yousef|","https://twitter.com/Miteb_Yousef/status/195915464734539776?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"265","Twitter.com /Nana_Niel","DISCOVERED","http://twitter.com/Nana_Niel http://www.twitter.com/Nana_Niel https://twitter.com/Nana_Niel https://www.twitter.com/Nana_Niel","s:https|h:com|h:twitter|h:www|p:Nana_Niel| s:https|h:com|h:twitter|p:Nana_Niel| s:http|h:com|h:twitter|h:www|p:Nana_Niel| s:http|h:com|h:twitter|p:Nana_Niel|","https://twitter.com/Nana_Niel/status/150698133280665601?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"266","Twitter.com /BradyDale","DISCOVERED","http://twitter.com/BradyDale http://www.twitter.com/BradyDale https://twitter.com/BradyDale https://www.twitter.com/BradyDale","s:https|h:com|h:twitter|h:www|p:BradyDale| s:https|h:com|h:twitter|p:BradyDale| s:http|h:com|h:twitter|h:www|p:BradyDale| s:http|h:com|h:twitter|p:BradyDale|","https://twitter.com/BradyDale/status/120865209962336256?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"267","Twitter.com /.../PeopleWhoMadeMy2012Amazing","DISCOVERED","http://twitter.com/hashtag/PeopleWhoMadeMy2012Amazing http://www.twitter.com/hashtag/PeopleWhoMadeMy2012Amazing https://twitter.com/hashtag/PeopleWhoMadeMy2012Amazing https://www.twitter.com/hashtag/PeopleWhoMadeMy2012Amazing","s:https|h:com|h:twitter|h:www|p:hashtag|p:PeopleWhoMadeMy2012Amazing| s:https|h:com|h:twitter|p:hashtag|p:PeopleWhoMadeMy2012Amazing| s:http|h:com|h:twitter|h:www|p:hashtag|p:PeopleWhoMadeMy2012Amazing| s:http|h:com|h:twitter|p:hashtag|p:PeopleWhoMadeMy2012Amazing|","https://twitter.com/hashtag/PeopleWhoMadeMy2012Amazing?src=hash&ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"268","Twitter.com /.../BetterRefollowSoon","DISCOVERED","http://twitter.com/hashtag/BetterRefollowSoon http://www.twitter.com/hashtag/BetterRefollowSoon https://twitter.com/hashtag/BetterRefollowSoon https://www.twitter.com/hashtag/BetterRefollowSoon","s:https|h:com|h:twitter|h:www|p:hashtag|p:BetterRefollowSoon| s:https|h:com|h:twitter|p:hashtag|p:BetterRefollowSoon| s:http|h:com|h:twitter|h:www|p:hashtag|p:BetterRefollowSoon| s:http|h:com|h:twitter|p:hashtag|p:BetterRefollowSoon|","https://twitter.com/hashtag/BetterRefollowSoon?src=hash&ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"269","Twitter.com /.../useful","DISCOVERED","http://twitter.com/hashtag/useful http://www.twitter.com/hashtag/useful https://twitter.com/hashtag/useful https://www.twitter.com/hashtag/useful","s:https|h:com|h:twitter|h:www|p:hashtag|p:useful| s:https|h:com|h:twitter|p:hashtag|p:useful| s:http|h:com|h:twitter|h:www|p:hashtag|p:useful| s:http|h:com|h:twitter|p:hashtag|p:useful|","https://twitter.com/hashtag/useful?src=hash&ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"270","Twitter.com /Smith_dawg21","DISCOVERED","http://twitter.com/Smith_dawg21 http://www.twitter.com/Smith_dawg21 https://twitter.com/Smith_dawg21 https://www.twitter.com/Smith_dawg21","s:https|h:com|h:twitter|h:www|p:Smith_dawg21| s:https|h:com|h:twitter|p:Smith_dawg21| s:http|h:com|h:twitter|h:www|p:Smith_dawg21| s:http|h:com|h:twitter|p:Smith_dawg21|","https://twitter.com/Smith_dawg21/status/237058337450098689?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"271","Twitter.com /Tardy_Sauce","DISCOVERED","http://twitter.com/Tardy_Sauce http://www.twitter.com/Tardy_Sauce https://twitter.com/Tardy_Sauce https://www.twitter.com/Tardy_Sauce","s:https|h:com|h:twitter|h:www|p:Tardy_Sauce| s:https|h:com|h:twitter|p:Tardy_Sauce| s:http|h:com|h:twitter|h:www|p:Tardy_Sauce| s:http|h:com|h:twitter|p:Tardy_Sauce|","https://twitter.com/Tardy_Sauce/status/222335960673820673?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"272","Twitter.com /T_Mak3UpGoddess","DISCOVERED","http://twitter.com/T_Mak3UpGoddess http://www.twitter.com/T_Mak3UpGoddess https://twitter.com/T_Mak3UpGoddess https://www.twitter.com/T_Mak3UpGoddess","s:https|h:com|h:twitter|h:www|p:T_Mak3UpGoddess| s:https|h:com|h:twitter|p:T_Mak3UpGoddess| s:http|h:com|h:twitter|h:www|p:T_Mak3UpGoddess| s:http|h:com|h:twitter|p:T_Mak3UpGoddess|","https://twitter.com/T_Mak3UpGoddess/status/104155173286445056?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"273","Twitter.com /ChanelBaggs","DISCOVERED","http://twitter.com/ChanelBaggs http://www.twitter.com/ChanelBaggs https://twitter.com/ChanelBaggs https://www.twitter.com/ChanelBaggs","s:https|h:com|h:twitter|h:www|p:ChanelBaggs| s:https|h:com|h:twitter|p:ChanelBaggs| s:http|h:com|h:twitter|h:www|p:ChanelBaggs| s:http|h:com|h:twitter|p:ChanelBaggs|","https://twitter.com/ChanelBaggs/status/131325607907819520?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"274","Twitter.com /jemanorange","DISCOVERED","http://twitter.com/jemanorange http://www.twitter.com/jemanorange https://twitter.com/jemanorange https://www.twitter.com/jemanorange","s:https|h:com|h:twitter|h:www|p:jemanorange| s:https|h:com|h:twitter|p:jemanorange| s:http|h:com|h:twitter|h:www|p:jemanorange| s:http|h:com|h:twitter|p:jemanorange|","https://twitter.com/jemanorange/status/155734154179379200?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"275","Twitter.com /Keepitgudda","DISCOVERED","http://twitter.com/Keepitgudda http://www.twitter.com/Keepitgudda https://twitter.com/Keepitgudda https://www.twitter.com/Keepitgudda","s:https|h:com|h:twitter|h:www|p:Keepitgudda| s:https|h:com|h:twitter|p:Keepitgudda| s:http|h:com|h:twitter|h:www|p:Keepitgudda| s:http|h:com|h:twitter|p:Keepitgudda|","https://twitter.com/Keepitgudda/status/157942430107308032?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"276","Twitter.com /PaigeCristina","DISCOVERED","http://twitter.com/PaigeCristina http://www.twitter.com/PaigeCristina https://twitter.com/PaigeCristina https://www.twitter.com/PaigeCristina","s:https|h:com|h:twitter|h:www|p:PaigeCristina| s:https|h:com|h:twitter|p:PaigeCristina| s:http|h:com|h:twitter|h:www|p:PaigeCristina| s:http|h:com|h:twitter|p:PaigeCristina|","https://twitter.com/PaigeCristina/status/98973096945532929?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"277","Twitter.com /HeathEdgerton","DISCOVERED","http://twitter.com/HeathEdgerton http://www.twitter.com/HeathEdgerton https://twitter.com/HeathEdgerton https://www.twitter.com/HeathEdgerton","s:https|h:com|h:twitter|h:www|p:HeathEdgerton| s:https|h:com|h:twitter|p:HeathEdgerton| s:http|h:com|h:twitter|h:www|p:HeathEdgerton| s:http|h:com|h:twitter|p:HeathEdgerton|","https://twitter.com/HeathEdgerton/status/479642274968518656?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"278","Twitter.com /.../Deserters","DISCOVERED","http://twitter.com/hashtag/Deserters http://www.twitter.com/hashtag/Deserters https://twitter.com/hashtag/Deserters https://www.twitter.com/hashtag/Deserters","s:https|h:com|h:twitter|h:www|p:hashtag|p:Deserters| s:https|h:com|h:twitter|p:hashtag|p:Deserters| s:http|h:com|h:twitter|h:www|p:hashtag|p:Deserters| s:http|h:com|h:twitter|p:hashtag|p:Deserters|","https://twitter.com/hashtag/Deserters?src=hash&ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"279","Twitter.com /Rajees91","DISCOVERED","http://twitter.com/Rajees91 http://www.twitter.com/Rajees91 https://twitter.com/Rajees91 https://www.twitter.com/Rajees91","s:https|h:com|h:twitter|h:www|p:Rajees91| s:https|h:com|h:twitter|p:Rajees91| s:http|h:com|h:twitter|h:www|p:Rajees91| s:http|h:com|h:twitter|p:Rajees91|","https://twitter.com/Rajees91/status/181812859326570496?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"280","Twitter.com /KayClabough1","DISCOVERED","http://twitter.com/KayClabough1 http://www.twitter.com/KayClabough1 https://twitter.com/KayClabough1 https://www.twitter.com/KayClabough1","s:https|h:com|h:twitter|h:www|p:KayClabough1| s:https|h:com|h:twitter|p:KayClabough1| s:http|h:com|h:twitter|h:www|p:KayClabough1| s:http|h:com|h:twitter|p:KayClabough1|","https://twitter.com/KayClabough1/status/222092083526242305?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"281","Twitter.com /WLNDRII","DISCOVERED","http://twitter.com/WLNDRII http://www.twitter.com/WLNDRII https://twitter.com/WLNDRII https://www.twitter.com/WLNDRII","s:https|h:com|h:twitter|h:www|p:WLNDRII| s:https|h:com|h:twitter|p:WLNDRII| s:http|h:com|h:twitter|h:www|p:WLNDRII| s:http|h:com|h:twitter|p:WLNDRII|","https://twitter.com/WLNDRII/status/113077368104558592?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"282","Twitter.com /20sonthemtittiz","DISCOVERED","http://twitter.com/20sonthemtittiz http://www.twitter.com/20sonthemtittiz https://twitter.com/20sonthemtittiz https://www.twitter.com/20sonthemtittiz","s:https|h:com|h:twitter|h:www|p:20sonthemtittiz| s:https|h:com|h:twitter|p:20sonthemtittiz| s:http|h:com|h:twitter|h:www|p:20sonthemtittiz| s:http|h:com|h:twitter|p:20sonthemtittiz|","https://twitter.com/20sonthemtittiz/status/181798396179382272?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"283","Twitter.com /CSMingus","DISCOVERED","http://twitter.com/CSMingus http://www.twitter.com/CSMingus https://twitter.com/CSMingus https://www.twitter.com/CSMingus","s:https|h:com|h:twitter|h:www|p:CSMingus| s:https|h:com|h:twitter|p:CSMingus| s:http|h:com|h:twitter|h:www|p:CSMingus| s:http|h:com|h:twitter|p:CSMingus|","https://twitter.com/CSMingus/status/404444852898639873?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"284","Twitter.com /L_MackeySmith","DISCOVERED","http://twitter.com/L_MackeySmith http://www.twitter.com/L_MackeySmith https://twitter.com/L_MackeySmith https://www.twitter.com/L_MackeySmith","s:https|h:com|h:twitter|h:www|p:L_MackeySmith| s:https|h:com|h:twitter|p:L_MackeySmith| s:http|h:com|h:twitter|h:www|p:L_MackeySmith| s:http|h:com|h:twitter|p:L_MackeySmith|","https://twitter.com/L_MackeySmith/status/159792082574245888?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"285","Twitter.com /arioliveiraa","DISCOVERED","http://twitter.com/arioliveiraa http://www.twitter.com/arioliveiraa https://twitter.com/arioliveiraa https://www.twitter.com/arioliveiraa","s:https|h:com|h:twitter|h:www|p:arioliveiraa| s:https|h:com|h:twitter|p:arioliveiraa| s:http|h:com|h:twitter|h:www|p:arioliveiraa| s:http|h:com|h:twitter|p:arioliveiraa|","https://twitter.com/arioliveiraa/status/259712219149910017?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"286","Twitter.com /_RealShunShun","DISCOVERED","http://twitter.com/_RealShunShun http://www.twitter.com/_RealShunShun https://twitter.com/_RealShunShun https://www.twitter.com/_RealShunShun","s:https|h:com|h:twitter|h:www|p:_RealShunShun| s:https|h:com|h:twitter|p:_RealShunShun| s:http|h:com|h:twitter|h:www|p:_RealShunShun| s:http|h:com|h:twitter|p:_RealShunShun|","https://twitter.com/_RealShunShun/status/374563001619075072?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
"287","Twitter.com /MarkMillerLV","DISCOVERED","http://twitter.com/MarkMillerLV http://www.twitter.com/MarkMillerLV https://twitter.com/MarkMillerLV https://www.twitter.com/MarkMillerLV","s:https|h:com|h:twitter|h:www|p:MarkMillerLV| s:https|h:com|h:twitter|p:MarkMillerLV| s:http|h:com|h:twitter|h:www|p:MarkMillerLV| s:http|h:com|h:twitter|p:MarkMillerLV|","https://twitter.com/MarkMillerLV/status/348838512793092096?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346749633","2018-01-19 08:25:49","1516346749633","2018-01-19 08:25:49",""
